appendix,platform,source_name,source_version,source_release_datetime,target_name,target_version,target_scope,vuln,alias,published,fixed_version,fixed_version_count,closest_fix,fix_distance,release_date,fixed_version_match,fixed_version_found
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-4w82-r329-3q67,CVE-2020-8840,2020-02-10T21:56:10.653,com.fasterxml.jackson.core:jackson-databind:2.7.9.7,4,com.fasterxml.jackson.core:jackson-databind:2.6.7.4,1:2,2020-03-10 18:43:51,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-4w82-r329-3q67,CVE-2020-8840,2020-02-10T21:56:10.653,com.fasterxml.jackson.core:jackson-databind:2.8.11.5,4,com.fasterxml.jackson.core:jackson-databind:2.6.7.4,1:2,2020-02-10 01:16:39,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-4w82-r329-3q67,CVE-2020-8840,2020-02-10T21:56:10.653,com.fasterxml.jackson.core:jackson-databind:2.9.10.3,4,com.fasterxml.jackson.core:jackson-databind:2.6.7.4,1:2,2020-02-23 04:07:23,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-57j2-w4cx-62h2,CVE-2020-36518,2022-03-11T07:15:07.800,com.fasterxml.jackson.core:jackson-databind:2.13.2.1,2,com.fasterxml.jackson.core:jackson-databind:2.12.6.1,1:8,2022-03-25 03:38:56,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-57j2-w4cx-62h2,CVE-2020-36518,2022-03-11T07:15:07.800,com.fasterxml.jackson.core:jackson-databind:2.12.6.1,2,com.fasterxml.jackson.core:jackson-databind:2.12.6.1,1:8,2022-03-27 04:31:02,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-5949-rw7g-wx7w,CVE-2021-20190,2021-01-19T17:15:13.427,com.fasterxml.jackson.core:jackson-databind:2.9.10.7,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.7,1:5,2020-12-02 03:18:15,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-5ww9-j83m-q7qx,CVE-2019-12086,2019-05-17T17:29:00.483,com.fasterxml.jackson.core:jackson-databind:2.9.9,1,com.fasterxml.jackson.core:jackson-databind:2.9.9,1:5,2019-05-16 05:10:18,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-645p-88qh-w398,CVE-2018-14718,2019-01-02T18:29:00.310,com.fasterxml.jackson.core:jackson-databind:2.9.7,3,com.fasterxml.jackson.core:jackson-databind:2.7.9.5,1:3,2018-09-19 04:49:46,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-645p-88qh-w398,CVE-2018-14718,2019-01-02T18:29:00.310,com.fasterxml.jackson.core:jackson-databind:2.8.11.3,3,com.fasterxml.jackson.core:jackson-databind:2.7.9.5,1:3,2018-11-23 19:43:01,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-645p-88qh-w398,CVE-2018-14718,2019-01-02T18:29:00.310,com.fasterxml.jackson.core:jackson-databind:2.7.9.5,3,com.fasterxml.jackson.core:jackson-databind:2.7.9.5,1:3,2018-11-23 19:37:52,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-6fpp-rgj9-8rwc,CVE-2019-14379,2019-07-29T12:15:16.633,com.fasterxml.jackson.core:jackson-databind:2.9.9.2,1,com.fasterxml.jackson.core:jackson-databind:2.9.9.2,1:5,2019-07-27 03:10:37,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-85cw-hj65-qqv9,CVE-2019-16335,2019-09-15T22:15:10.590,com.fasterxml.jackson.core:jackson-databind:2.9.10,1,com.fasterxml.jackson.core:jackson-databind:2.9.10,1:5,2019-09-21 20:02:40,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-89qr-369f-5m5x,CVE-2020-36182,2021-01-07T00:15:14.960,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-8c4j-34r4-xr8g,CVE-2020-36180,2021-01-07T00:15:14.913,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-8w26-6f25-cm9x,CVE-2020-36185,2021-01-06T23:15:13.077,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-9gph-22xh-8x98,CVE-2020-36179,2021-01-07T00:15:14.850,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-9m6f-7xcq-8vf8,CVE-2020-36183,2021-01-07T00:15:15.023,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cf6r-3wgc-h863,CVE-2019-14892,2020-03-02T17:15:17.813,com.fasterxml.jackson.core:jackson-databind:2.6.7.3,3,com.fasterxml.jackson.core:jackson-databind:2.6.7.3,1:2,2019-10-16 06:14:45,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cf6r-3wgc-h863,CVE-2019-14892,2020-03-02T17:15:17.813,com.fasterxml.jackson.core:jackson-databind:2.8.11.5,3,com.fasterxml.jackson.core:jackson-databind:2.6.7.3,1:2,2020-02-10 01:16:39,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cf6r-3wgc-h863,CVE-2019-14892,2020-03-02T17:15:17.813,com.fasterxml.jackson.core:jackson-databind:2.9.10,3,com.fasterxml.jackson.core:jackson-databind:2.6.7.3,1:2,2019-09-21 20:02:40,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cggj-fvv3-cqwv,CVE-2018-7489,2018-02-26T15:29:00.417,com.fasterxml.jackson.core:jackson-databind:2.8.11.1,2,com.fasterxml.jackson.core:jackson-databind:2.8.11.1,1:4,2018-02-11 04:46:38,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cggj-fvv3-cqwv,CVE-2018-7489,2018-02-26T15:29:00.417,com.fasterxml.jackson.core:jackson-databind:2.9.5,2,com.fasterxml.jackson.core:jackson-databind:2.8.11.1,1:4,2018-03-26 17:19:20,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cjjf-94ff-43w7,CVE-2018-12022,2019-03-21T16:00:12.310,com.fasterxml.jackson.core:jackson-databind:2.7.9.4,3,com.fasterxml.jackson.core:jackson-databind:2.7.9.4,1:3,2018-06-08 07:40:33,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cjjf-94ff-43w7,CVE-2018-12022,2019-03-21T16:00:12.310,com.fasterxml.jackson.core:jackson-databind:2.8.11.2,3,com.fasterxml.jackson.core:jackson-databind:2.7.9.4,1:3,2018-06-08 07:50:57,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cjjf-94ff-43w7,CVE-2018-12022,2019-03-21T16:00:12.310,com.fasterxml.jackson.core:jackson-databind:2.9.6,3,com.fasterxml.jackson.core:jackson-databind:2.7.9.4,1:3,2018-06-12 03:15:28,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cmfg-87vq-g5g4,CVE-2019-12814,2019-06-19T14:15:10.897,com.fasterxml.jackson.core:jackson-databind:2.9.9.1,1,com.fasterxml.jackson.core:jackson-databind:2.9.9.1,1:5,2019-07-03 02:34:03,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-cvm9-fjm9-3572,CVE-2020-36181,2021-01-06T23:15:12.957,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-f3j5-rmmp-3fc5,CVE-2019-17267,2019-10-07T00:15:10.490,com.fasterxml.jackson.core:jackson-databind:2.9.10,1,com.fasterxml.jackson.core:jackson-databind:2.9.10,1:5,2019-09-21 20:02:40,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-f9xh-2qgp-cq57,CVE-2020-36188,2021-01-06T23:15:13.233,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-fmmc-742q-jg75,CVE-2019-16943,2019-10-01T17:15:10.400,com.fasterxml.jackson.core:jackson-databind:2.9.10.1,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.1,1:5,2019-10-20 01:25:00,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-fqwf-pjwf-7vqv,CVE-2020-10673,2020-03-18T22:15:12.407,com.fasterxml.jackson.core:jackson-databind:2.9.10.4,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.4,1:5,2020-04-11 21:21:36,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-gjmw-vf9h-g25v,CVE-2019-17531,2019-10-12T21:15:08.570,com.fasterxml.jackson.core:jackson-databind:2.9.10.1,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.1,1:5,2019-10-20 01:25:00,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-gwp4-hfv6-p7hw,CVE-2019-14439,2019-07-30T11:15:11.123,com.fasterxml.jackson.core:jackson-databind:2.9.9.2,1,com.fasterxml.jackson.core:jackson-databind:2.9.9.2,1:5,2019-07-27 03:10:37,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-gww7-p5w4-wrfv,CVE-2019-20330,2020-01-03T04:15:12.137,com.fasterxml.jackson.core:jackson-databind:2.6.7.4,4,com.fasterxml.jackson.core:jackson-databind:2.6.7.4,1:2,2020-10-25 03:48:37,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-gww7-p5w4-wrfv,CVE-2019-20330,2020-01-03T04:15:12.137,com.fasterxml.jackson.core:jackson-databind:2.7.9.7,4,com.fasterxml.jackson.core:jackson-databind:2.6.7.4,1:2,2020-03-10 18:43:51,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-gww7-p5w4-wrfv,CVE-2019-20330,2020-01-03T04:15:12.137,com.fasterxml.jackson.core:jackson-databind:2.8.11.5,4,com.fasterxml.jackson.core:jackson-databind:2.6.7.4,1:2,2020-02-10 01:16:39,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-gww7-p5w4-wrfv,CVE-2019-20330,2020-01-03T04:15:12.137,com.fasterxml.jackson.core:jackson-databind:2.9.10.2,4,com.fasterxml.jackson.core:jackson-databind:2.6.7.4,1:2,2020-01-03 02:10:21,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-h3cw-g4mq-c5x2,CVE-2020-24616,2020-08-25T18:15:11.133,com.fasterxml.jackson.core:jackson-databind:2.9.10.6,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.6,1:5,2020-08-25 00:21:59,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-h592-38cm-4ggp,CVE-2017-15095,2018-02-06T15:29:00.233,com.fasterxml.jackson.core:jackson-databind:2.8.11,2,com.fasterxml.jackson.core:jackson-databind:2.8.11,1:4,2017-12-24 03:21:14,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-h592-38cm-4ggp,CVE-2017-15095,2018-02-06T15:29:00.233,com.fasterxml.jackson.core:jackson-databind:2.9.4,2,com.fasterxml.jackson.core:jackson-databind:2.8.11,1:4,2018-01-24 05:07:48,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-h822-r4r5-v8jg,CVE-2019-14540,2019-09-15T22:15:10.277,com.fasterxml.jackson.core:jackson-databind:2.9.10,1,com.fasterxml.jackson.core:jackson-databind:2.9.10,1:5,2019-09-21 20:02:40,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-jjjh-jjxp-wpff,CVE-2022-42003,2022-10-02T05:15:09.070,com.fasterxml.jackson.core:jackson-databind:2.13.4.1,1,com.fasterxml.jackson.core:jackson-databind:2.13.4.1,1:9,2022-10-12 22:02:09,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-m6x4-97wx-4q27,CVE-2020-36184,2021-01-06T23:15:13.017,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-mph4-vhrx-mv67,CVE-2019-12384,2019-06-24T16:15:15.103,com.fasterxml.jackson.core:jackson-databind:2.9.9.1,1,com.fasterxml.jackson.core:jackson-databind:2.9.9.1,1:5,2019-07-03 02:34:03,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-mx7p-6679-8g3q,CVE-2019-16942,2019-10-01T17:15:10.323,com.fasterxml.jackson.core:jackson-databind:2.9.10.1,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.1,1:5,2019-10-20 01:25:00,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-p43x-xfjf-5jhr,CVE-2020-9548,2020-03-02T04:15:11.077,com.fasterxml.jackson.core:jackson-databind:2.9.10.4,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.4,1:5,2020-04-11 21:21:36,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-q93h-jc49-78gg,CVE-2020-9547,2020-03-02T04:15:11.017,com.fasterxml.jackson.core:jackson-databind:2.9.10.4,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.4,1:5,2020-04-11 21:21:36,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qjw2-hr98-qgfh,CVE-2020-24750,2020-09-17T19:15:13.580,com.fasterxml.jackson.core:jackson-databind:2.6.7.5,2,com.fasterxml.jackson.core:jackson-databind:2.6.7.5,1:2,2021-06-22 05:54:19,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qjw2-hr98-qgfh,CVE-2020-24750,2020-09-17T19:15:13.580,com.fasterxml.jackson.core:jackson-databind:2.9.10.6,2,com.fasterxml.jackson.core:jackson-databind:2.6.7.5,1:2,2020-08-25 00:21:59,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qr7j-h6gg-jmgc,CVE-2018-11307,2019-07-09T16:15:12.807,com.fasterxml.jackson.core:jackson-databind:2.7.9.4,3,com.fasterxml.jackson.core:jackson-databind:2.7.9.4,1:3,2018-06-08 07:40:33,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qr7j-h6gg-jmgc,CVE-2018-11307,2019-07-09T16:15:12.807,com.fasterxml.jackson.core:jackson-databind:2.8.11.2,3,com.fasterxml.jackson.core:jackson-databind:2.7.9.4,1:3,2018-06-08 07:50:57,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qr7j-h6gg-jmgc,CVE-2018-11307,2019-07-09T16:15:12.807,com.fasterxml.jackson.core:jackson-databind:2.9.6,3,com.fasterxml.jackson.core:jackson-databind:2.7.9.4,1:3,2018-06-12 03:15:28,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qxxx-2pp7-5hmx,CVE-2017-7525,2018-02-06T15:29:00.297,com.fasterxml.jackson.core:jackson-databind:2.6.7.1,3,com.fasterxml.jackson.core:jackson-databind:2.6.7.1,1:2,2017-07-11 06:13:30,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qxxx-2pp7-5hmx,CVE-2017-7525,2018-02-06T15:29:00.297,com.fasterxml.jackson.core:jackson-databind:2.7.9.1,3,com.fasterxml.jackson.core:jackson-databind:2.6.7.1,1:2,2017-04-18 07:12:27,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-qxxx-2pp7-5hmx,CVE-2017-7525,2018-02-06T15:29:00.297,com.fasterxml.jackson.core:jackson-databind:2.8.9,3,com.fasterxml.jackson.core:jackson-databind:2.6.7.1,1:2,2017-06-12 02:53:51,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-r3gr-cxrf-hg25,CVE-2020-35491,2020-12-17T19:15:14.480,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-r695-7vr9-jgc2,CVE-2020-36187,2021-01-06T23:15:13.170,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-rfx6-vp9g-rh7v,CVE-2017-17485,2018-01-10T18:29:01.167,com.fasterxml.jackson.core:jackson-databind:2.9.4,2,com.fasterxml.jackson.core:jackson-databind:2.8.11,1:4,2018-01-24 05:07:48,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-rfx6-vp9g-rh7v,CVE-2017-17485,2018-01-10T18:29:01.167,com.fasterxml.jackson.core:jackson-databind:2.8.11,2,com.fasterxml.jackson.core:jackson-databind:2.8.11,1:4,2017-12-24 03:21:14,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-rgv9-q543-rqg4,CVE-2022-42004,2022-10-02T05:15:09.237,com.fasterxml.jackson.core:jackson-databind:2.13.4,1,com.fasterxml.jackson.core:jackson-databind:2.13.4,1:9,2022-09-04 00:18:26,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-rpr3-cw39-3pxh,CVE-2020-10650,2022-07-15T19:41:47.000000,com.fasterxml.jackson.core:jackson-databind:2.9.10.4,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.4,1:5,2020-04-11 21:21:36,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-v585-23hc-c647,CVE-2020-36186,2021-01-06T23:15:13.123,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-vfqx-33qm-g869,CVE-2020-36189,2021-01-06T23:15:13.280,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-w3f4-3q6j-rh82,CVE-2018-5968,2018-01-22T04:29:00.327,com.fasterxml.jackson.core:jackson-databind:2.8.11,2,com.fasterxml.jackson.core:jackson-databind:2.8.11,1:4,2017-12-24 03:21:14,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-w3f4-3q6j-rh82,CVE-2018-5968,2018-01-22T04:29:00.327,com.fasterxml.jackson.core:jackson-databind:2.9.4,2,com.fasterxml.jackson.core:jackson-databind:2.8.11,1:4,2018-01-24 05:07:48,exact-match,
B,maven,com.netflix.archaius:archaius-core,0.7.0,2015-06-04T00:06:08,com.fasterxml.jackson.core:jackson-databind,2.4.3,runtime,GHSA-wh8g-3j2c-rqj5,CVE-2020-35490,2020-12-17T19:15:14.417,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1,com.fasterxml.jackson.core:jackson-databind:2.9.10.8,1:5,2021-01-06 03:22:04,exact-match,
